Date_Time,Open,High,Low,Close
2017-07-17 09:14:00,24011.4,24014.4,23914.4,23989.55
2017-07-17 10:29:00,23990.0,24021.8,23964.9,23979.85
2017-07-17 11:44:00,23979.7,23997.4,23963.75,23988.55
2017-07-17 12:59:00,23988.9,24007.1,23965.5,23985.55
2017-07-17 14:14:00,23988.75,24064.7,23986.15,24026.9
2017-07-17 15:29:00,24029.2,24124.4,23958.15,24092.65
2017-07-18 10:28:00,24089.35,24095.45,24037.8,24073.55
2017-07-18 11:43:00,24074.45,24102.55,24068.7,24083.25
2017-07-18 12:58:00,24082.9,24143.75,24059.45,24120.9
2017-07-18 14:13:00,24123.4,24133.15,24008.5,24017.6
2017-07-18 15:28:00,24020.55,24020.55,24012.05,24012.05
2017-07-19 09:14:00,24069.2,24136.05,24069.2,24122.7
2017-07-19 10:29:00,24122.7,24157.35,24113.6,24152.2
2017-07-19 11:44:00,24150.55,24167.85,24126.85,24137.4
2017-07-19 12:59:00,24138.85,24152.0,24105.3,24128.1
2017-07-19 14:14:00,24130.55,24175.8,24130.55,24158.1
2017-07-19 15:29:00,24160.6,24239.5,24160.6,24216.5
2017-07-20 10:28:00,24226.3,24294.8,24210.2,24261.4
2017-07-20 11:43:00,24246.15,24255.8,24181.5,24190.85
2017-07-20 12:58:00,24197.9,24251.65,24184.85,24220.3
2017-07-20 14:13:00,24219.45,24246.85,24186.95,24221.8
2017-07-20 15:28:00,24214.6,24222.45,24214.6,24222.45
2017-07-21 09:14:00,24231.4,24250.95,24155.2,24216.3
2017-07-21 10:29:00,24226.2,24244.25,24213.95,24218.35
2017-07-21 11:44:00,24218.55,24225.1,24145.25,24145.25
2017-07-21 12:59:00,24151.65,24196.8,24074.3,24172.1
2017-07-21 14:14:00,24172.0,24282.0,24172.0,24274.65
2017-07-21 15:29:00,24280.65,24393.0,24240.6,24388.95
2017-07-24 10:28:00,24392.6,24410.15,24370.4,24393.55
2017-07-24 11:43:00,24392.75,24446.4,24348.2,24432.75
2017-07-24 12:58:00,24419.95,24443.0,24392.75,24437.5
2017-07-24 14:13:00,24448.75,24454.85,24381.25,24436.25
2017-07-24 15:28:00,24420.85,24422.7,24420.85,24422.7
2017-07-25 09:14:00,24622.9,24622.9,24471.35,24511.05
2017-07-25 10:29:00,24506.2,24548.95,24478.35,24478.35
2017-07-25 11:44:00,24487.5,24524.9,24481.45,24490.6
2017-07-25 12:59:00,24494.75,24545.75,24494.75,24545.1
2017-07-25 14:14:00,24544.3,24562.85,24501.35,24508.25
2017-07-25 15:29:00,24515.8,24578.15,24492.6,24543.4
2017-07-26 10:28:00,24547.2,24574.15,24537.5,24553.0
2017-07-26 11:43:00,24554.05,24596.9,24554.05,24585.25
2017-07-26 12:58:00,24583.05,24583.05,24524.9,24544.35
2017-07-26 14:13:00,24548.45,24711.3,24548.45,24676.45
2017-07-26 15:28:00,24690.25,24690.25,24680.1,24680.1
2017-07-27 09:14:00,24857.5,24906.8,24828.75,24876.75
2017-07-27 10:29:00,24874.3,25015.25,24874.3,24989.6
2017-07-27 11:44:00,24970.75,25010.95,24920.95,24939.05
2017-07-27 12:59:00,24931.2,25010.4,24929.25,24984.95
2017-07-27 14:14:00,24987.35,25025.9,24866.4,24899.1
2017-07-27 15:29:00,24913.75,24913.75,24742.85,24853.6
2017-07-28 10:28:00,24852.8,24852.8,24798.15,24805.85
2017-07-28 11:43:00,24810.05,24810.05,24726.65,24739.8
2017-07-28 12:58:00,24717.5,24734.9,24659.55,24698.8
2017-07-28 14:13:00,24713.15,24841.6,24679.05,24808.65
2017-07-28 15:28:00,24803.45,24806.9,24803.45,24806.9
2017-07-31 09:14:00,24880.6,24922.4,24846.55,24889.3
2017-07-31 10:29:00,24895.25,25030.45,24891.85,25024.95
2017-07-31 11:44:00,25021.5,25084.0,24981.5,25084.0
2017-07-31 12:59:00,25085.1,25109.9,25061.8,25066.5
2017-07-31 14:14:00,25057.85,25114.3,25041.3,25098.65
2017-07-31 15:29:00,25091.55,25153.0,25083.6,25101.45
2017-08-01 10:28:00,25100.9,25117.3,25005.6,25069.0
2017-08-01 11:43:00,25066.15,25088.4,25041.85,25043.65
2017-08-01 12:58:00,25044.75,25056.05,25012.25,25052.25
2017-08-01 14:13:00,25055.85,25171.1,25006.35,25159.9
2017-08-01 15:29:00,25151.85,25190.4,25126.7,25164.55
2017-08-02 10:28:00,25170.2,25179.6,25104.2,25125.1
2017-08-02 11:43:00,25124.05,25136.05,25098.15,25107.5
2017-08-02 12:58:00,25108.4,25143.15,25092.0,25117.3
2017-08-02 14:13:00,25116.15,25150.4,24997.7,25003.75
2017-08-02 15:28:00,24949.3,24956.45,24949.3,24956.45
2017-08-03 09:14:00,25002.85,25002.85,24786.65,24799.0
2017-08-03 10:29:00,24794.25,24850.65,24786.8,24823.75
2017-08-03 11:44:00,24818.05,24835.6,24789.45,24815.3
2017-08-03 12:59:00,24818.15,24818.15,24740.6,24762.8
2017-08-03 14:14:00,24754.25,24759.25,24630.15,24643.95
2017-08-03 15:29:00,24642.35,24737.9,24618.2,24685.15
2017-08-04 10:28:00,24683.6,24683.6,24599.15,24664.3
2017-08-04 11:43:00,24655.25,24716.95,24636.55,24699.25
2017-08-04 12:58:00,24697.05,24785.45,24671.85,24776.1
2017-08-04 14:13:00,24780.8,24875.6,24780.8,24817.3
2017-08-04 15:28:00,24826.35,24826.35,24823.95,24823.95
2017-08-07 09:14:00,24854.15,24940.85,24854.15,24924.1
2017-08-07 10:29:00,24927.4,24969.6,24901.35,24910.95
2017-08-07 11:44:00,24911.55,24940.7,24900.4,24914.75
2017-08-07 12:59:00,24915.95,24936.5,24883.85,24935.0
2017-08-07 14:14:00,24937.6,24974.05,24889.55,24891.75
2017-08-07 15:29:00,24897.4,24953.05,24545.7,24633.1
2017-08-08 10:28:00,24648.1,24730.75,24636.95,24675.5
2017-08-08 11:43:00,24681.5,24695.1,24648.15,24689.45
2017-08-08 12:58:00,24679.1,24689.7,24550.3,24603.4
2017-08-08 14:13:00,24606.35,24663.8,24538.85,24619.4
2017-08-08 15:28:00,24613.95,24613.95,24598.55,24598.55
2017-08-09 09:14:00,24519.25,24519.25,24404.05,24500.5
2017-08-09 10:29:00,24502.95,24502.95,24439.0,24447.95
2017-08-09 11:44:00,24448.75,24478.35,24434.9,24464.15
2017-08-09 12:59:00,24466.75,24466.75,24378.2,24399.75
2017-08-09 14:14:00,24410.05,24530.8,24335.6,24335.75
2017-08-09 15:29:00,24356.85,24356.85,24190.8,24249.75
2017-08-10 10:28:00,24229.95,24313.75,24200.25,24257.15
2017-08-10 11:43:00,24260.6,24279.3,24233.85,24234.05
2017-08-10 12:58:00,24228.35,24249.7,24189.35,24234.55
2017-08-10 14:13:00,24238.3,24293.05,24103.6,24293.05
2017-08-10 15:28:00,24283.25,24283.25,24276.7,24276.7
2017-08-11 09:14:00,23958.25,24059.3,23958.25,24059.3
2017-08-11 10:29:00,24054.35,24083.35,24022.4,24054.35
2017-08-11 11:44:00,24050.85,24189.55,24030.75,24120.3
2017-08-11 12:59:00,24115.05,24115.05,23922.0,23936.15
2017-08-11 14:14:00,23924.1,24011.9,23885.35,23998.3
2017-08-11 15:29:00,23977.7,24205.65,23977.7,24151.6
2017-08-14 10:28:00,24149.35,24171.8,24138.95,24156.35
2017-08-14 11:43:00,24174.45,24207.1,24134.2,24155.05
2017-08-14 12:58:00,24150.9,24166.9,24103.95,24135.95
2017-08-14 14:13:00,24130.65,24158.45,24086.75,24086.75
2017-08-14 15:28:00,24087.15,24100.8,24087.15,24100.8
2017-08-16 09:14:00,24188.75,24188.75,23953.8,23977.05
2017-08-16 10:29:00,23984.45,24020.45,23966.1,23976.75
2017-08-16 11:44:00,23981.5,24148.1,23981.5,24140.35
2017-08-16 12:59:00,24140.65,24377.25,24140.65,24263.0
2017-08-16 14:14:00,24266.35,24457.0,24241.15,24444.2
2017-08-16 15:29:00,24447.85,24495.2,24336.7,24404.25
2017-08-17 10:28:00,24397.4,24404.6,24283.45,24315.55
2017-08-17 11:43:00,24322.35,24360.05,24288.75,24334.2
2017-08-17 12:58:00,24343.3,24391.15,24285.35,24324.0
2017-08-17 14:13:00,24324.8,24389.4,24143.8,24255.5
2017-08-17 15:28:00,24259.65,24259.65,24258.0,24258.0
2017-08-18 09:14:00,24125.3,24125.3,23936.95,24040.3
2017-08-18 10:29:00,24042.65,24069.5,24025.7,24047.2
2017-08-18 11:44:00,24039.5,24048.95,24014.0,24045.8
2017-08-18 12:59:00,24050.25,24098.0,24015.55,24058.85
2017-08-18 14:14:00,24064.2,24101.75,24012.15,24061.5
2017-08-18 15:29:00,24072.7,24258.55,24072.7,24172.15
2017-08-21 10:28:00,24168.85,24192.15,24106.5,24175.5
2017-08-21 11:43:00,24177.35,24181.8,24109.4,24144.8
2017-08-21 12:58:00,24144.75,24144.75,24043.05,24046.65
2017-08-21 14:13:00,24050.4,24086.85,23882.45,23922.45
2017-08-21 15:28:00,23923.35,23934.85,23905.5,23926.25
2017-08-22 09:14:00,24080.6,24127.45,23854.6,23891.35
2017-08-22 10:29:00,23891.25,23999.05,23886.5,23979.1
2017-08-22 11:44:00,23979.35,24058.3,23951.05,23962.5
2017-08-22 12:59:00,23962.3,24022.05,23918.7,23930.35
2017-08-22 14:14:00,23925.4,24019.35,23909.65,24008.9
2017-08-22 15:29:00,24008.7,24180.55,24003.25,24139.75
2017-08-23 10:28:00,24139.65,24168.7,24111.65,24127.2
2017-08-23 11:43:00,24124.2,24214.1,24123.75,24169.25
2017-08-23 12:58:00,24168.4,24190.95,24121.0,24169.8
2017-08-23 14:13:00,24169.7,24349.15,24155.05,24300.25
2017-08-23 15:28:00,24303.5,24311.0,24281.65,24285.9
2017-08-24 09:14:00,24374.75,24375.6,24224.85,24276.75
2017-08-24 10:29:00,24277.5,24318.55,24262.45,24292.85
2017-08-24 11:44:00,24293.05,24358.0,24251.05,24342.25
2017-08-24 12:59:00,24341.9,24346.45,24244.75,24278.55
2017-08-24 14:14:00,24280.85,24411.0,24235.95,24309.05
2017-08-24 15:29:00,24309.35,24397.6,24298.5,24388.85
2017-08-28 10:28:00,24390.3,24394.0,24338.45,24364.15
2017-08-28 11:43:00,24364.15,24421.75,24350.15,24378.8
2017-08-28 12:58:00,24379.5,24387.5,24340.55,24355.9
2017-08-28 14:13:00,24356.85,24388.3,24346.5,24370.15
2017-08-28 15:28:00,24370.6,24375.4,24360.95,24367.25
2017-08-29 09:14:00,24302.0,24312.55,24175.25,24218.15
2017-08-29 10:29:00,24220.45,24227.0,24149.2,24205.75
2017-08-29 11:44:00,24204.8,24240.2,24167.45,24172.95
2017-08-29 12:59:00,24172.65,24192.8,24105.75,24148.85
2017-08-29 14:14:00,24149.8,24157.25,24106.85,24119.25
2017-08-29 15:29:00,24123.9,24343.4,24113.35,24299.7
2017-08-30 10:28:00,24300.05,24344.8,24290.1,24327.05
2017-08-30 11:43:00,24330.35,24384.05,24324.45,24327.7
2017-08-30 12:58:00,24331.65,24364.65,24319.5,24343.7
2017-08-30 14:13:00,24343.65,24353.6,24274.85,24313.65
2017-08-30 15:28:00,24311.4,24322.7,24302.25,24321.6
2017-08-31 09:14:00,24354.35,24354.35,24224.95,24239.0
2017-08-31 10:29:00,24240.2,24255.9,24210.9,24227.55
2017-08-31 11:44:00,24230.25,24314.0,24207.75,24295.75
2017-08-31 12:59:00,24296.0,24303.1,24244.95,24279.25
2017-08-31 14:14:00,24279.25,24340.85,24271.55,24321.25
2017-08-31 15:29:00,24316.4,24433.85,24298.25,24403.25
2017-09-01 10:28:00,24400.8,24465.15,24400.8,24436.45
2017-09-01 11:43:00,24436.25,24476.65,24428.25,24452.05
2017-09-01 12:58:00,24451.65,24494.15,24425.55,24433.75
2017-09-01 14:13:00,24433.35,24467.5,24400.3,24412.8
2017-09-01 15:28:00,24415.4,24424.2,24392.1,24406.3
2017-09-04 09:14:00,24456.3,24456.3,24303.4,24306.65
2017-09-04 10:29:00,24308.45,24347.9,24272.55,24276.65
2017-09-04 11:44:00,24277.55,24286.6,24156.55,24229.9
2017-09-04 12:59:00,24229.9,24246.35,24172.3,24212.95
2017-09-04 14:14:00,24212.35,24262.95,24197.1,24214.8
2017-09-04 15:29:00,24214.7,24387.6,24207.2,24342.5
2017-09-05 10:28:00,24346.05,24365.9,24312.1,24315.0
2017-09-05 11:43:00,24315.0,24340.8,24263.2,24299.6
2017-09-05 12:58:00,24299.6,24347.55,24288.9,24333.4
2017-09-05 14:13:00,24333.4,24373.25,24308.8,24315.25
2017-09-05 15:28:00,24314.85,24324.45,24297.65,24308.35
2017-09-06 09:14:00,24192.4,24210.7,24151.9,24200.05
2017-09-06 10:29:00,24200.5,24266.6,24180.55,24251.0
2017-09-06 11:44:00,24251.25,24271.15,24228.3,24256.8
2017-09-06 12:59:00,24260.25,24316.85,24247.9,24288.35
2017-09-06 14:14:00,24291.55,24329.8,24254.4,24282.55
2017-09-06 15:29:00,24282.3,24412.15,24281.25,24372.2
2017-09-07 10:28:00,24372.4,24382.5,24333.65,24349.5
2017-09-07 11:43:00,24349.25,24357.2,24309.2,24343.5
2017-09-07 12:58:00,24341.9,24384.15,24323.35,24350.55
2017-09-07 14:13:00,24352.55,24403.3,24248.15,24298.7
2017-09-07 15:28:00,24297.25,24306.3,24288.9,24290.0
2017-09-08 09:14:00,24409.5,24417.65,24335.25,24362.9
2017-09-08 10:29:00,24362.5,24363.85,24319.35,24353.65
2017-09-08 11:44:00,24353.9,24370.65,24306.25,24325.55
2017-09-08 12:59:00,24325.65,24348.1,24276.9,24329.9
2017-09-08 14:14:00,24329.2,24399.1,24290.8,24384.7
2017-09-08 15:29:00,24385.0,24515.05,24355.5,24486.7
2017-09-11 10:28:00,24486.65,24646.5,24466.25,24644.55
2017-09-11 11:43:00,24641.7,24670.25,24617.4,24658.45
2017-09-11 12:58:00,24657.3,24700.8,24650.35,24693.9
2017-09-11 14:13:00,24694.45,24734.6,24656.35,24656.35
2017-09-11 15:28:00,24656.3,24671.75,24654.15,24671.6
2017-09-12 09:14:00,24779.15,24779.15,24654.5,24772.9
2017-09-12 10:29:00,24772.75,24793.7,24753.5,24777.6
2017-09-12 11:44:00,24777.8,24821.35,24771.0,24778.25
2017-09-12 12:59:00,24778.05,24813.2,24767.95,24795.4
2017-09-12 14:14:00,24794.4,24807.5,24763.3,24784.25
2017-09-12 15:29:00,24785.9,24875.4,24739.5,24838.55
2017-09-13 10:28:00,24837.55,24868.15,24823.3,24863.05
2017-09-13 11:43:00,24862.65,24920.7,24859.4,24896.2
2017-09-13 12:58:00,24897.1,24939.95,24895.3,24934.55
2017-09-13 14:13:00,24936.05,24948.3,24810.55,24828.1
2017-09-13 15:28:00,24826.8,24841.6,24821.0,24831.55
2017-09-14 09:14:00,24857.25,24970.4,24820.0,24956.7
2017-09-14 10:29:00,24957.0,24976.25,24877.8,24918.9
2017-09-14 11:44:00,24919.9,24926.4,24880.75,24902.2
2017-09-14 12:59:00,24902.75,24928.1,24877.7,24899.05
2017-09-14 14:14:00,24898.95,24993.1,24872.1,24918.35
2017-09-14 15:29:00,24920.05,24927.3,24791.7,24840.85
2017-09-15 10:28:00,24840.85,24852.95,24797.1,24839.3
2017-09-15 11:43:00,24840.6,24876.95,24832.8,24863.15
2017-09-15 12:58:00,24862.5,24872.7,24816.7,24853.65
2017-09-15 14:13:00,24859.4,24915.45,24830.7,24839.0
2017-09-15 15:28:00,24837.75,24848.4,24831.75,24844.45
2017-09-18 09:14:00,24948.15,25074.0,24948.15,25056.35
2017-09-18 10:29:00,25056.35,25093.15,25050.55,25081.25
2017-09-18 11:44:00,25079.75,25095.65,25073.15,25082.4
2017-09-18 12:59:00,25082.6,25104.9,25042.4,25091.55
2017-09-18 14:14:00,25091.7,25095.15,25033.6,25037.75
2017-09-18 15:29:00,25038.2,25059.75,25001.95,25011.9
2017-09-19 10:28:00,25011.35,25056.95,24993.3,25040.15
2017-09-19 11:43:00,25039.5,25058.65,25006.8,25018.5
2017-09-19 12:58:00,25021.3,25102.0,25007.4,25099.25
2017-09-19 14:13:00,25099.8,25103.2,25027.25,25045.0
2017-09-19 15:28:00,25045.45,25046.95,25024.05,25024.05
2017-09-20 09:14:00,24984.65,25052.35,24984.65,25003.8
2017-09-20 10:29:00,25002.75,25016.15,24973.2,25003.4
2017-09-20 11:44:00,25006.3,25011.5,24975.4,24978.3
2017-09-20 12:59:00,24978.45,25010.55,24954.45,24991.25
2017-09-20 14:14:00,24995.2,25019.15,24938.3,24948.2
2017-09-20 15:29:00,24949.65,24992.5,24710.85,24779.95
2017-09-21 10:28:00,24780.1,24807.0,24746.35,24775.45
2017-09-21 11:43:00,24775.2,24805.8,24747.6,24768.0
2017-09-21 12:58:00,24769.2,24799.5,24737.45,24762.0
2017-09-21 14:13:00,24764.0,24863.1,24764.0,24805.7
2017-09-21 15:28:00,24806.5,24822.4,24788.65,24815.95
2017-09-22 09:14:00,24704.55,24704.55,24462.55,24481.95
2017-09-22 10:29:00,24480.4,24503.6,24427.15,24462.95
2017-09-22 11:44:00,24462.85,24480.0,24405.05,24429.55
2017-09-22 12:59:00,24429.8,24476.45,24380.6,24398.05
2017-09-22 14:14:00,24397.1,24418.55,24341.35,24351.95
2017-09-22 15:29:00,24352.8,24366.35,24018.15,24044.65
2017-09-25 10:28:00,24043.15,24159.05,24039.25,24116.55
2017-09-25 11:43:00,24113.1,24153.2,24059.55,24066.65
2017-09-25 12:58:00,24065.25,24112.45,24027.7,24073.25
2017-09-25 14:13:00,24073.95,24185.65,24061.7,24181.8
2017-09-25 15:28:00,24180.7,24185.15,24166.55,24173.4
2017-09-26 09:14:00,24105.6,24149.1,24037.1,24094.35
2017-09-26 10:29:00,24091.85,24108.85,24017.5,24041.2
2017-09-26 11:44:00,24042.1,24126.9,24030.9,24108.75
2017-09-26 12:59:00,24109.1,24213.95,24090.0,24180.2
2017-09-26 14:14:00,24182.05,24236.55,24160.6,24171.85
2017-09-26 15:29:00,24171.75,24312.25,24055.1,24069.6
2017-09-27 10:28:00,24071.5,24074.95,23974.9,24020.4
2017-09-27 11:43:00,24020.2,24039.35,23885.0,23949.05
2017-09-27 12:58:00,23949.75,23966.2,23834.4,23863.55
2017-09-27 14:13:00,23873.2,23877.2,23766.75,23823.45
2017-09-27 15:28:00,23820.75,23826.05,23805.9,23815.5
2017-09-28 09:14:00,23804.05,23883.8,23725.8,23854.85
2017-09-28 10:29:00,23855.5,23870.6,23792.55,23835.5
2017-09-28 11:44:00,23835.7,23847.15,23718.8,23740.4
2017-09-28 12:59:00,23742.2,23801.0,23613.2,23794.95
2017-09-28 14:14:00,23796.95,24069.45,23754.45,24030.75
2017-09-28 15:29:00,24032.7,24226.8,24004.0,24129.9
2017-09-29 10:28:00,24129.0,24190.7,24127.85,24149.0
2017-09-29 11:43:00,24150.6,24179.8,24126.95,24144.85
2017-09-29 12:58:00,24145.2,24226.4,24139.3,24215.7
2017-09-29 14:13:00,24213.3,24225.2,24006.25,24052.05
2017-09-29 15:28:00,24055.8,24059.85,24024.05,24027.8
2017-10-03 09:15:00,24200.6,24223.8,24008.05,24078.3
2017-10-03 10:30:00,24078.4,24122.0,24053.55,24104.25
2017-10-03 11:45:00,24104.6,24135.2,24094.1,24117.25
2017-10-03 13:00:00,24117.3,24123.8,24027.8,24059.85
2017-10-03 14:15:00,24059.9,24135.0,24047.45,24099.25
2017-10-04 09:14:00,24124.15,24159.85,24060.25,24147.45
2017-10-04 10:29:00,24148.35,24151.4,24100.35,24123.5
2017-10-04 11:44:00,24123.9,24144.75,24100.65,24129.9
2017-10-04 12:59:00,24128.2,24163.2,24108.35,24128.2
2017-10-04 14:14:00,24127.6,24228.6,24059.85,24103.65
2017-10-04 15:29:00,24101.25,24188.1,24076.45,24136.95
2017-10-05 10:28:00,24138.75,24142.2,24084.55,24094.85
2017-10-05 11:43:00,24094.65,24095.45,24033.75,24058.35
2017-10-05 12:58:00,24058.8,24113.45,24036.75,24084.1
2017-10-05 14:13:00,24083.2,24103.95,24037.85,24055.5
2017-10-05 15:28:00,24055.15,24065.7,24049.65,24065.7
2017-10-06 09:14:00,24083.55,24224.6,24075.5,24198.15
2017-10-06 10:29:00,24197.95,24238.6,24184.9,24211.1
2017-10-06 11:44:00,24211.45,24214.05,24150.15,24155.4
2017-10-06 12:59:00,24155.95,24196.25,24129.55,24139.3
2017-10-06 14:14:00,24139.75,24207.05,24133.3,24207.05
2017-10-06 15:29:00,24206.05,24311.0,24156.25,24290.4
2017-10-09 10:29:00,24290.15,24299.85,24226.8,24230.35
2017-10-09 11:44:00,24230.05,24237.65,24182.05,24207.95
2017-10-09 12:59:00,24207.95,24269.75,24198.7,24240.4
2017-10-09 14:14:00,24240.55,24266.95,24218.6,24250.0
2017-10-09 15:29:00,24250.4,24330.65,24248.15,24288.65
2017-10-10 10:28:00,24290.1,24377.85,24287.9,24349.65
2017-10-10 11:43:00,24350.2,24359.15,24317.85,24330.85
2017-10-10 12:58:00,24331.8,24365.45,24307.15,24337.05
2017-10-10 14:13:00,24336.35,24378.25,24329.45,24340.25
2017-10-10 15:28:00,24340.95,24340.95,24321.25,24326.35
2017-10-11 09:14:00,24411.45,24460.2,24394.1,24433.8
2017-10-11 10:29:00,24435.2,24452.9,24413.5,24423.4
2017-10-11 11:44:00,24422.65,24441.3,24412.7,24424.55
2017-10-11 12:59:00,24428.25,24430.9,24075.05,24144.4
2017-10-11 14:14:00,24144.0,24169.95,24065.1,24082.85
2017-10-11 15:29:00,24084.1,24151.45,23978.6,24106.7
2017-10-12 10:28:00,24106.85,24127.25,24074.9,24105.25
2017-10-12 11:43:00,24105.25,24155.0,24082.1,24097.25
2017-10-12 12:58:00,24100.4,24155.95,24072.65,24149.2
2017-10-12 14:13:00,24149.6,24391.05,24149.6,24375.45
2017-10-12 15:28:00,24376.55,24382.85,24351.2,24363.3
2017-10-13 09:14:00,24411.1,24541.8,24402.05,24531.5
2017-10-13 10:29:00,24532.4,24695.15,24529.15,24682.65
2017-10-13 11:44:00,24683.05,24702.45,24651.9,24677.6
2017-10-13 12:59:00,24676.05,24769.3,24673.95,24744.45
2017-10-13 14:14:00,24744.6,24778.55,24646.35,24648.9
2017-10-13 15:29:00,24649.15,24877.05,24646.4,24751.95
2017-10-16 10:28:00,24745.25,24751.6,24518.35,24608.25
2017-10-16 11:43:00,24608.9,24697.1,24597.75,24646.45
2017-10-16 12:58:00,24647.0,24754.95,24616.35,24735.3
2017-10-16 14:13:00,24736.2,24752.95,24670.7,24710.55
2017-10-16 15:28:00,24709.6,24712.65,24700.95,24709.05
2017-10-17 09:14:00,24697.25,24764.05,24665.85,24706.05
2017-10-17 10:29:00,24706.25,24808.95,24697.8,24763.65
2017-10-17 11:44:00,24764.9,24770.9,24572.1,24610.25
2017-10-17 12:59:00,24611.2,24680.55,24596.65,24664.55
2017-10-17 14:14:00,24664.6,24693.35,24614.45,24640.65
2017-10-17 15:29:00,24639.35,24646.65,24631.8,24645.6
2017-10-18 08:13:00,24645.6,24645.6,24307.9,24389.4
2017-10-18 09:28:00,24390.8,24446.65,24316.35,24338.25
2017-10-18 10:43:00,24340.05,24340.05,24270.25,24289.65
2017-10-18 11:58:00,24288.35,24367.25,24275.7,24342.9
2017-10-18 13:13:00,24342.3,24405.55,24307.0,24325.1
2017-10-18 14:28:00,24325.3,24359.2,24277.35,24313.75
2017-10-18 15:43:00,24313.75,24313.75,24313.75,24313.75
2017-10-18 16:58:00,24313.75,24313.75,24313.75,24313.75
2017-10-23 06:41:00,24009.75,24009.75,24009.75,24009.75
2017-10-23 07:56:00,24009.75,24085.45,24009.75,24085.45
2017-10-23 09:11:00,24085.45,24148.75,23914.05,24037.0
2017-10-23 10:26:00,24036.7,24105.35,24016.95,24105.35
2017-10-23 11:41:00,24106.9,24115.05,23967.65,23990.1
2017-10-23 12:56:00,23990.25,24061.7,23976.9,24061.15
2017-10-23 14:11:00,24061.5,24111.5,24034.7,24107.4
2017-10-23 15:26:00,24115.5,24139.9,24088.9,24088.9
2017-10-23 16:41:00,24088.9,24088.9,24088.9,24088.9
2017-10-24 09:14:00,24141.95,24288.65,24055.45,24244.8
2017-10-24 10:29:00,24246.05,24262.15,24148.3,24187.9
2017-10-24 11:44:00,24189.4,24290.75,24179.35,24227.85
2017-10-24 12:59:00,24227.25,24241.35,24144.85,24216.55
2017-10-24 14:14:00,24216.45,24275.4,24205.2,24222.85
2017-10-24 15:29:00,24225.75,25118.6,24212.75,24682.35
2017-10-25 10:28:00,24683.05,24835.85,24660.15,24796.65
2017-10-25 11:43:00,24795.55,24868.65,24771.55,24846.7
